transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly,amount_noisy,dow
TXN0002205,2024-09-10,56224.1,INR,!card awfis taxinv/2409/205 q1 - rent exp,Awfis,True,18%,TRUE,Rent,0,50846.62255061466,1
TXN0002206,2024-09-10,72897.08,INR,-RTGS Indiqube RCPT/2409/206 Q2 - rent exp,Indiqube,True,18%,TRUE,Rent,0,76340.7838231148,1
TXN0002207,2024-09-10,118005.53,INR,#AUTO-DEBIT WEWORK RCPT/2409/207 GST - rent exp,WEWORK,True,18%,TRUE,Rent,0,135518.91985288815,1
TXN0002208,2024-09-11,9824.9,INR,!auto-debit jiofiber india pvt ltd bill/2409/208 fy25 - utilities exp,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0,10174.286559048422,2
TXN0002209,2024-09-11,37348.17,INR,!IMPS TECHM INDIA PVT LTD INV/2409/209 SUBS - it services exp,TECHM INDIA PVT LTD,True,18%,TRUE,IT Services,0,36178.9555456156,2
TXN0002210,2024-09-11,12133.2,INR,UPI CANVA RCPT/2409/210 ADV - software exp,CANVA,True,18%,TRUE,Software,0,12132.340248028264,2
TXN0002211,2024-09-11,26986.05,INR, NEFT COURSERA BILL/2409/211 SUBS - training exp,COURSERA,True,18%,unknown,Training,0,23611.69343707065,2
TXN0002212,2024-09-11,7972.87,INR,#auto-debit ola india pvt ltd rcpt/2409/212 fy25 - travel exp,OLA INDIA PVT LTD,True,5%,FALSE,Travel,0,8454.84221100389,2
TXN0002213,2024-09-11,10089.51,INR,AUTO-DEBIT MICROSOFT Pvt Ltd INV/2409/213 Q2 - software exp,MICROSOFT Pvt Ltd,True,18%,TRUE,Software,0,10979.740825564266,2
TXN0002214,2024-09-11,12811.02,INR,*rtgs bescom bill/2409/214 gst - utilities exp /  ref 8115,Bescom,True,18%,TRUE,Utilities,0,12231.846170426876,2
TXN0002215,2024-09-11,6615.34,INR,-card ikea rcpt/2409/215 q2 - office supplies exp,IKEA,True,12%,TRUE,Office Supplies,0,6304.3911378240655,2
TXN0002216,2024-09-11,4544.0,INR, / NEFT OLA INV/2409/216 ADV - travel exp,OLA,True,5%,FALSE,Travel,0,4664.815067553891,2
TXN0002217,2024-09-11,4012.83,INR,AUTO-DEBIT Rapido INV/2409/217 Q2 - travel exp /  ref 7993,Rapido,True,5%,FALSE,Travel,0,3837.5817941624214,2
TXN0002218,2024-09-12,3665.78,INR,card figma inv/2409/218 gst - software exp,FIGMA,True,18%,TRUE,Software,0,3641.5372383956956,3
TXN0002219,2024-09-12,42287.05,INR,*IMPS Tcs INV/2409/219 SUBS - it services exp,Tcs,True,18%,TRUE,IT Services,0,51166.15402845739,3
TXN0002220,2024-09-12,54875.06,INR,upi awfis bill/2409/220 fy25 - rent exp,AWFIS,True,18%,TRUE,Rent,0,53519.50498500214,3
TXN0002221,2024-09-12,7161.32,INR,card office depot rcpt/2409/221 fy24 - office supplies exp  ref 7795,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,6904.7011502527375,3
TXN0002222,2024-09-12,38002.32,INR,*neft indiqube pvt ltd rcpt/2409/222 subs - rent exp,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0,35541.51090888749,3
TXN0002223,2024-09-12,3910.63,INR,NEFT OLA Pvt Ltd RCPT/2409/223 Q2 - travel exp,OLA Pvt Ltd,True,5%,FALSE,Travel,0,4201.655944950679,3
TXN0002224,2024-09-12,22040.27,INR,CARD Airtel TAXINV/2409/224 TDS - utilities exp,Airtel,True,18%,TRUE,Utilities,0,21640.847029174623,3
TXN0002225,2024-09-12,38814.32,INR,rtgs wipro pvt ltd bill/2409/225 adv - it services exp,WIPRO Pvt Ltd,True,12%,TRUE,IT Services,1,36293.82270912199,3
TXN0002226,2024-09-12,50369.46,INR, CARD HCL BILL/2409/226 FY25 - it services exp- ref 1889,HCL,True,18%,TRUE,IT Services,0,57024.79706014142,3
TXN0002227,2024-09-12,4632.93,INR, auto-debit ikea inv/2409/227 rent - office supplies exp,Ikea,True,12%,TRUE,Office Supplies,0,5290.622134770137,3
TXN0002228,2024-09-12,18082.49,INR, / NEFT INFY TAXINV/2409/228 ADV - it services exp* ref 6942,INFY,True,18%,TRUE,IT Services,0,16996.774687676556,3
TXN0002229,2024-09-12,18112.09,INR, card upgrad taxinv/2409/229 q2 - training exp,Upgrad,True,18%,unknown,Training,0,14731.39604123609,3
TXN0002230,2024-09-12,34316.17,INR,UPI Hcl TAXINV/2409/230 Q1 - it services exp,Hcl,True,18%,TRUE,IT Services,0,37773.57110577711,3
TXN0002231,2024-09-12,5760.55,INR,-AUTO-DEBIT IKEA Pvt Ltd RCPT/2409/231 FY24 - office supplies exp,IKEA Pvt Ltd,True,12%,TRUE,Office Supplies,0,5366.165565721822,3
TXN0002232,2024-09-12,3153.19,INR,imps indigo india pvt ltd inv/2409/232 fy24 - travel exp,INDIGO INDIA PVT LTD,True,5%,FALSE,Travel,0,3402.4892733024053,3
TXN0002233,2024-09-12,13833.0,INR, / upi canva inv/2409/233 fy25 - software exp,Canva,True,18%,TRUE,Software,0,11107.755388959218,3
TXN0002234,2024-09-12,3503.81,INR,RTGS Swiggy RCPT/2409/234 ADV - meals exp,Swiggy,True,5%,FALSE,Meals,0,3816.5591479906507,3
TXN0002235,2024-09-13,90130.25,INR,NEFT IND.iqube RCPT/2409/235 RENT - rent exp,IND.iqube,True,18%,TRUE,Rent,0,79213.92712209409,4
TXN0002236,2024-09-13,19185.35,INR,CARD Tcs TAXINV/2409/236 GST - it services exp* ref 6914,Tcs,True,18%,TRUE,IT Services,0,20587.346539173293,4
TXN0002237,2024-09-13,76292.91,INR,CARD WEWORK INV/2409/237 RENT - rent exp# ref 3291,WEWORK,True,18%,TRUE,Rent,0,76401.8033879869,4
TXN0002238,2024-09-13,13807.48,INR, RTGS SIM.plilearn TAXINV/2409/238 GST - training exp,SIM.plilearn,True,18%,unknown,Training,0,12490.330054546921,4
TXN0002239,2024-09-13,104688.23,INR,!IMPS AWFIS RCPT/2409/239 FY24 - rent exp,AWFIS,True,18%,TRUE,Rent,0,100427.03888539692,4
TXN0002240,2024-09-13,3591.19,INR, / auto-debit kfc rcpt/2409/240 adv - meals exp! ref 6413,KFC,True,5%,FALSE,Meals,0,3837.6599979438333,4
TXN0002241,2024-09-13,5365.15,INR,#CARD STAPLES BILL/2409/241 FY25 - office supplies exp,STAPLES,True,12%,TRUE,Office Supplies,0,5421.963962513119,4
TXN0002242,2024-09-13,10624.15,INR, neft air.tel inv/2409/242 q2 - utilities exp,AIR.tel,True,18%,TRUE,Utilities,0,11245.039116648673,4
TXN0002243,2024-09-13,163007.42,INR,#upi indiqube pvt ltd taxinv/2409/243 fy25 - rent exp,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0,195224.86804651615,4
TXN0002244,2024-09-13,4832.29,INR,neft indigo taxinv/2409/244 rent - travel exp,INDIGO,True,5%,FALSE,Travel,0,4076.4030902144805,4
TXN0002245,2024-09-13,72784.9,INR,-UPI AWFIS BILL/2409/245 TDS - rent exp,AWFIS,True,18%,TRUE,Rent,0,84555.76555478339,4
TXN0002246,2024-09-13,16963.86,INR, CARD STAPLES Pvt Ltd BILL/2409/246 TDS - office supplies exp  ref 4179,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0,17140.887951431254,4
TXN0002247,2024-09-13,6057.42,INR,neft office depot rcpt/2409/247 fy25 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,5512.988753000652,4
TXN0002248,2024-09-13,8724.18,INR,!upi airtel india pvt ltd rcpt/2409/248 subs - utilities exp,AIRTEL INDIA PVT LTD,True,12%,TRUE,Utilities,1,7563.590447260041,4
TXN0002249,2024-09-13,7300.56,INR, / CARD Figma INV/2409/249 RENT - software exp,Figma,True,18%,TRUE,Software,0,7162.491523990882,4
TXN0002250,2024-09-13,5004.9,INR,-AUTO-DEBIT OLA INV/2409/250 FY25 - travel exp- ref 8560,OLA,True,5%,FALSE,Travel,0,5466.176664517072,4
TXN0002251,2024-09-14,8473.28,INR,-NEFT KSEB Pvt Ltd TAXINV/2409/251 ADV - utilities exp* ref 7638,KSEB Pvt Ltd,True,18%,TRUE,Utilities,0,6692.163247142996,5
TXN0002252,2024-09-14,2963.55,INR,NEFT GOVT FEES RCPT/2409/252 TDS - exempt services exp,GOVT FEES,False,exempt,FALSE,Exempt Services,0,2729.110655482762,5
TXN0002253,2024-09-14,91518.44,INR,-imps indiqube india pvt ltd rcpt/2409/253 fy25 - rent exp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0,62590.00517444463,5
TXN0002254,2024-09-14,33543.98,INR,#auto-debit wipro india pvt ltd rcpt/2409/254 gst - it services exp,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0,26802.743086018472,5
TXN0002255,2024-09-14,11692.54,INR,card airtel rcpt/2409/255 tds - utilities exp* ref 3637,AIRTEL,True,18%,TRUE,Utilities,0,8182.539164436948,5
TXN0002256,2024-09-14,6668.66,INR,-IMPS CANVA RCPT/2409/256 ADV - software exp- ref 6886,CANVA,True,18%,TRUE,Software,0,5528.922991230866,5
TXN0002257,2024-09-14,3589.34,INR, / UPI OFFICE DEPOT TAXINV/2409/257 GST - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,3126.1392307817478,5
TXN0002258,2024-09-14,24160.98,INR,*NEFT COURSERA Pvt Ltd RCPT/2409/258 TDS - training exp,COURSERA Pvt Ltd,True,18%,unknown,Training,0,18515.502617448637,5
TXN0002259,2024-09-14,37902.13,INR,!AUTO-DEBIT TCS INV/2409/259 FY24 - it services exp,TCS,True,18%,TRUE,IT Services,0,22425.283828665357,5
TXN0002260,2024-09-14,34470.33,INR,!NEFT HCL INV/2409/260 TDS - it services exp,HCL,True,18%,TRUE,IT Services,0,28124.88866183709,5
TXN0002261,2024-09-15,107183.3,INR,RTGS INDIQUBE RCPT/2409/261 Q2 - rent exp,INDIQUBE,True,18%,TRUE,Rent,0,89491.52633696147,6
TXN0002262,2024-09-15,10881.46,INR, / auto-debit sta.ples inv/2409/262 fy24 - office supplies exp# ref 7925,STA.ples,True,12%,TRUE,Office Supplies,0,9057.113376346042,6
TXN0002263,2024-09-15,4769.33,INR, / AUTO-DEBIT IKEA Pvt Ltd INV/2409/263 ADV - office supplies exp# ref 2550,IKEA Pvt Ltd,True,12%,TRUE,Office Supplies,0,4286.9722464738525,6
TXN0002264,2024-09-15,5169.74,INR,UPI AIRTEL Pvt Ltd BILL/2409/264 RENT - utilities exp,AIRTEL Pvt Ltd,True,18%,TRUE,Utilities,0,3692.8264760136904,6
TXN0002265,2024-09-15,108187.33,INR,!neft indiqube rcpt/2409/265 subs - rent exp,INDIQUBE,True,18%,TRUE,Rent,0,92437.1251417346,6
TXN0002266,2024-09-15,1760.38,INR,UPI DOM.inos INV/2409/266 SUBS - meals exp,DOM.inos,True,5%,FALSE,Meals,0,1576.2453099852783,6
TXN0002267,2024-09-15,6252.67,INR,RTGS IKEA INV/2409/267 GST - office supplies exp,IKEA,True,12%,TRUE,Office Supplies,0,4112.462301688798,6
TXN0002268,2024-09-15,43538.35,INR,CARD TECHM TAXINV/2409/268 TDS - it services exp,TECHM,True,18%,TRUE,IT Services,0,35944.04904599996,6
TXN0002269,2024-09-15,8015.17,INR,imps canva rcpt/2409/269 fy24 - software exp* ref 9108,CANVA,True,18%,TRUE,Software,0,6088.849035512179,6
TXN0002270,2024-09-15,35815.91,INR,-neft infy india pvt ltd bill/2409/270 tds - it services exp,INFY INDIA PVT LTD,True,18%,TRUE,IT Services,0,28419.143302178563,6
TXN0002271,2024-09-15,104525.78,INR,-upi awfis inv/2409/271 subs - rent exp,AWFIS,True,18%,TRUE,Rent,0,86527.91645036015,6
TXN0002272,2024-09-15,11972.98,INR,!auto-debit adobe rcpt/2409/272 gst - software exp,ADOBE,True,18%,TRUE,Software,0,9111.697771715179,6
TXN0002273,2024-09-15,12729.22,INR,-neft jiofiber india pvt ltd bill/2409/273 fy25 - utilities exp! ref 8491,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0,9495.277056365954,6
TXN0002274,2024-09-15,8025.4,INR,*imps airtel taxinv/2409/274 fy25 - utilities exp,AIRTEL,True,18%,TRUE,Utilities,0,6442.246944904672,6
TXN0002275,2024-09-15,29572.77,INR,neft wipro rcpt/2409/275 adv - it services exp# ref 6419,Wipro,True,18%,TRUE,IT Services,0,21085.9860733261,6
TXN0002276,2024-09-15,11285.64,INR,CARD KSEB TAXINV/2409/276 FY24 - utilities exp,KSEB,True,18%,TRUE,Utilities,0,8048.173479395857,6
TXN0002277,2024-09-15,6210.72,INR,!UPI Figma INV/2409/277 FY25 - software exp* ref 9405,Figma,True,18%,TRUE,Software,0,5306.12777887389,6
TXN0002278,2024-09-15,5050.34,INR,-NEFT ROC FEES INDIA PVT LTD INV/2409/278 Q1 - exempt services exp- ref 6402,ROC FEES INDIA PVT LTD,False,exempt,FALSE,Exempt Services,0,3576.1279625981474,6
TXN0002279,2024-09-15,46316.54,INR,AUTO-DEBIT WIPRO INDIA PVT LTD INV/2409/279 FY24 - it services exp,WIPRO INDIA PVT LTD,True,12%,TRUE,IT Services,1,39522.135168068926,6
TXN0002280,2024-09-15,3490.15,INR,!RTGS RAP.ido BILL/2409/280 Q1 - travel exp,RAP.ido,True,5%,FALSE,Travel,0,2921.2810400603375,6
TXN0002281,2024-09-15,7239.94,INR,NEFT Office Depot TAXINV/2409/281 FY24 - office supplies exp,Office Depot,True,12%,TRUE,Office Supplies,0,4792.373026556785,6
TXN0002282,2024-09-15,95694.13,INR,#NEFT WEWORK RCPT/2409/282 GST - rent exp* ref 3215,WEWORK,True,18%,TRUE,Rent,0,71368.18720607896,6
TXN0002283,2024-09-16,87076.51,INR,NEFT INDIQUBE INDIA PVT LTD RCPT/2409/283 FY25 - rent exp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0,97474.39793755485,0
TXN0002284,2024-09-16,109645.7,INR,imps wework inv/2409/284 subs - rent exp- ref 5845,WEWORK,True,18%,TRUE,Rent,0,98887.64185223178,0
TXN0002285,2024-09-16,31347.6,INR,CARD Hcl RCPT/2409/285 Q2 - it services exp,Hcl,True,18%,TRUE,IT Services,0,29891.804094683022,0
TXN0002286,2024-09-16,75599.75,INR,!rtgs awfis pvt ltd bill/2409/286 tds - rent exp,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0,79092.918801462,0
TXN0002287,2024-09-16,68732.1,INR,!rtgs wipro inv/2409/287 rent - it services exp# ref 8985,WIPRO,True,18%,TRUE,IT Services,0,74116.50748230623,0
TXN0002288,2024-09-16,9815.69,INR,card canva india pvt ltd rcpt/2409/288 rent - software exp,CANVA INDIA PVT LTD,True,18%,TRUE,Software,0,9568.787227164192,0
TXN0002289,2024-09-16,22024.03,INR,#imps wipro bill/2409/289 subs - it services exp! ref 8565,WIPRO,True,18%,TRUE,IT Services,0,20708.071754680543,0
TXN0002290,2024-09-16,37450.27,INR,-card infy inv/2409/290 gst - it services exp! ref 1986,Infy,True,18%,TRUE,IT Services,0,42777.08353604717,0
TXN0002291,2024-09-16,10714.17,INR,!UPI KSEB INV/2409/291 Q2 - utilities exp,KSEB,True,18%,TRUE,Utilities,0,12577.25666108701,0
TXN0002292,2024-09-16,77102.53,INR,#auto-debit awfis bill/2409/292 q2 - rent exp,AWFIS,True,18%,TRUE,Rent,0,84649.77322261449,0
TXN0002293,2024-09-16,27459.89,INR, / AUTO-DEBIT TCS RCPT/2409/293 Q1 - it services exp,TCS,True,18%,TRUE,IT Services,0,27694.17268098399,0
TXN0002294,2024-09-16,86675.14,INR,!neft wew.ork bill/2409/294 subs - rent exp,WEW.ork,True,18%,TRUE,Rent,0,79669.48554195717,0
TXN0002295,2024-09-17,5072.8,INR,UPI IKE.a RCPT/2409/295 TDS - office supplies exp,IKE.a,True,12%,TRUE,Office Supplies,0,4651.532161441985,1
TXN0002296,2024-09-17,26450.89,INR, neft wipro inv/2409/296 adv - it services exp  ref 9681,WIPRO,True,18%,TRUE,IT Services,0,27832.986312183293,1
TXN0002297,2024-09-17,67489.01,INR,!card awfis bill/2409/297 rent - rent exp,Awfis,True,18%,TRUE,Rent,0,70312.73817135385,1
TXN0002298,2024-09-17,18430.46,INR,#AUTO-DEBIT HCL INDIA PVT LTD TAXINV/2409/298 SUBS - it services exp,HCL INDIA PVT LTD,True,18%,TRUE,IT Services,0,21013.670680335545,1
TXN0002299,2024-09-17,34485.85,INR, neft wipro taxinv/2409/299 fy25 - it services exp# ref 2878,WIPRO,True,18%,TRUE,IT Services,0,36728.98243236874,1
TXN0002300,2024-09-17,23441.09,INR, / CARD SIMPLILEARN INV/2409/300 Q2 - training exp- ref 9527,SIMPLILEARN,True,18%,unknown,Training,0,19917.705936922095,1
TXN0002301,2024-09-17,112733.5,INR, rtgs wework bill/2409/301 tds - rent exp,WEWORK,True,18%,TRUE,Rent,0,124592.47367625668,1
TXN0002302,2024-09-17,35490.32,INR,rtgs simplilearn india pvt ltd bill/2409/302 fy25 - training exp,SIMPLILEARN INDIA PVT LTD,True,18%,unknown,Training,0,31948.170895721072,1
TXN0002303,2024-09-17,37454.97,INR,#auto-debit wipro rcpt/2409/303 fy25 - it services exp* ref 3300,Wipro,True,18%,TRUE,IT Services,0,36016.80675281629,1
TXN0002304,2024-09-18,7424.25,INR,IMPS CANVA INDIA PVT LTD TAXINV/2409/304 RENT - software exp,CANVA INDIA PVT LTD,True,18%,TRUE,Software,0,7610.004888126414,2
TXN0002305,2024-09-18,9676.53,INR,#NEFT AIRTEL INDIA PVT LTD TAXINV/2409/305 RENT - utilities exp,AIRTEL INDIA PVT LTD,True,18%,TRUE,Utilities,0,11607.643633491924,2
TXN0002306,2024-09-18,12179.01,INR, RTGS MICROSOFT RCPT/2409/306 GST - software exp* ref 3340,MICROSOFT,True,18%,TRUE,Software,0,15966.582919277487,2
TXN0002307,2024-09-18,4511.31,INR,CARD DOMINOS INV/2409/307 FY25 - meals exp# ref 6071,DOMINOS,True,5%,FALSE,Meals,0,4785.021580391166,2
TXN0002308,2024-09-18,13642.41,INR,AUTO-DEBIT Airtel BILL/2409/308 RENT - utilities exp,Airtel,True,18%,TRUE,Utilities,0,13392.485661680279,2
TXN0002309,2024-09-18,4136.81,INR,imps staples taxinv/2409/309 tds - office supplies exp,Staples,True,12%,TRUE,Office Supplies,0,4357.924831169083,2
TXN0002310,2024-09-18,9307.84,INR,*upi jiofiber india pvt ltd taxinv/2409/310 q2 - utilities exp,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0,10134.055467916553,2
TXN0002311,2024-09-18,46087.14,INR, / card simplilearn inv/2409/311 fy25 - training exp,SIMPLILEARN,True,18%,unknown,Training,0,44609.27462474781,2
TXN0002312,2024-09-18,14575.23,INR,*UPI JIOFIBER Pvt Ltd TAXINV/2409/312 ADV - utilities exp# ref 3427,JIOFIBER Pvt Ltd,True,18%,TRUE,Utilities,0,17191.791841103397,2
TXN0002313,2024-09-19,8430.81,INR,UPI BESCOM Pvt Ltd BILL/2409/313 ADV - utilities exp! ref 6756,BESCOM Pvt Ltd,True,18%,TRUE,Utilities,0,8624.778285729846,3
TXN0002314,2024-09-19,42389.1,INR,upi techm india pvt ltd inv/2409/314 fy25 - it services exp,TECHM INDIA PVT LTD,True,18%,TRUE,IT Services,0,44498.9881577804,3
TXN0002315,2024-09-19,32257.68,INR,#card inf.y inv/2409/315 q2 - it services exp- ref 5185,INF.y,True,18%,TRUE,IT Services,0,34405.797142701216,3
TXN0002316,2024-09-19,18156.87,INR,!rtgs wipro pvt ltd inv/2409/316 q2 - it services exp  ref 9788,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0,18922.339328266728,3
TXN0002317,2024-09-19,33116.27,INR,*AUTO-DEBIT Tcs TAXINV/2409/317 FY24 - it services exp,Tcs,True,18%,TRUE,IT Services,0,35894.52801274868,3
TXN0002318,2024-09-19,9410.54,INR,card figma pvt ltd taxinv/2409/318 fy24 - software exp,FIGMA Pvt Ltd,True,18%,unknown,Software,1,8829.671419787272,3
TXN0002319,2024-09-19,6457.64,INR, / IMPS ADOBE RCPT/2409/319 ADV - software exp,ADOBE,True,18%,TRUE,Software,0,6097.108826164796,3
TXN0002320,2024-09-19,137961.59,INR,!IMPS WEWORK INDIA PVT LTD RCPT/2409/320 FY25 - rent exp,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0,122783.68727739945,3
TXN0002321,2024-09-19,8891.77,INR,imps adobe india pvt ltd inv/2409/321 gst - software exp! ref 9529,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,1,9282.564385739202,3
TXN0002322,2024-09-19,58428.33,INR,#NEFT AWFIS Pvt Ltd INV/2409/322 FY25 - rent exp,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0,62979.52590762519,3
TXN0002323,2024-09-19,4125.63,INR,#auto-debit canva inv/2409/323 gst - software exp,CANVA,True,18%,TRUE,Software,0,4314.490146978221,3
TXN0002324,2024-09-19,28075.57,INR, AUTO-DEBIT HCL INV/2409/324 GST - it services exp,HCL,True,18%,TRUE,IT Services,0,32776.802952691905,3
TXN0002325,2024-09-19,2706.89,INR, rtgs kfc taxinv/2409/325 q2 - meals exp /  ref 4213,KFC,True,5%,FALSE,Meals,0,2705.375219259184,3
TXN0002326,2024-09-20,118144.49,INR,UPI INDIQUBE Pvt Ltd RCPT/2409/326 FY24 - rent exp /  ref 9570,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0,126045.30418417332,4
TXN0002327,2024-09-20,31484.15,INR,-RTGS TCS INV/2409/327 RENT - it services exp,TCS,True,18%,FALSE,IT Services,1,28047.022586049843,4
TXN0002328,2024-09-20,41251.48,INR,-IMPS HCL INDIA PVT LTD INV/2409/328 Q2 - it services exp,HCL INDIA PVT LTD,True,18%,TRUE,IT Services,0,39654.636436537134,4
TXN0002329,2024-09-20,107293.24,INR, imps awf.is taxinv/2409/329 fy25 - rent exp,AWF.is,True,18%,TRUE,Rent,0,114755.88995515669,4
TXN0002330,2024-09-20,21535.55,INR,CARD Bescom RCPT/2409/330 TDS - utilities exp,Bescom,True,18%,TRUE,Utilities,0,23364.138096101447,4
TXN0002331,2024-09-20,538422.4,INR,*RTGS IND.iqube TAXINV/2409/331 FY25 - rent exp,IND.iqube,True,18%,TRUE,Rent,1,522594.56105179765,4
TXN0002332,2024-09-20,7357.56,INR,CARD ADOBE INV/2409/332 TDS - software exp,ADOBE,True,18%,TRUE,Software,0,7304.880420849917,4
TXN0002333,2024-09-20,13182.77,INR,UPI Adobe TAXINV/2409/333 TDS - software exp,Adobe,True,18%,TRUE,Software,0,11181.791950846864,4
TXN0002334,2024-09-20,21141.7,INR,card tcs bill/2409/334 tds - it services exp,TCS,True,18%,TRUE,IT Services,0,20386.879574530692,4
TXN0002335,2024-09-20,269006.08,INR,*NEFT WIPRO BILL/2409/335 Q2 - it services exp,WIPRO,True,18%,TRUE,IT Services,1,292957.92845164565,4
TXN0002336,2024-09-20,7599.3,INR,card adobe taxinv/2409/336 q2 - software exp,Adobe,True,18%,TRUE,Software,0,8036.415547889863,4
TXN0002337,2024-09-20,33019.4,INR,neft tcs rcpt/2409/337 q1 - it services exp# ref 3583,TCS,True,18%,TRUE,IT Services,0,34672.56817205747,4
TXN0002338,2024-09-20,28802.53,INR,upi wipro pvt ltd bill/2409/338 fy24 - it services exp,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0,28945.89081182402,4
TXN0002339,2024-09-20,65003.58,INR,!NEFT AWFIS Pvt Ltd BILL/2409/339 ADV - rent exp  ref 2620,AWFIS Pvt Ltd,True,18%,TRUE,Rent,1,65049.49305969393,4
TXN0002340,2024-09-20,5311.04,INR,*card dom.inos bill/2409/340 adv - meals exp,DOM.inos,True,5%,FALSE,Meals,0,4960.340801541094,4
TXN0002341,2024-09-20,40136.51,INR,imps tcs taxinv/2409/341 tds - it services exp,Tcs,True,18%,TRUE,IT Services,0,42941.363387574325,4
TXN0002342,2024-09-20,17483.35,INR,auto-debit upgrad india pvt ltd bill/2409/342 subs - training exp,UPGRAD INDIA PVT LTD,True,18%,unknown,Training,0,18219.351732729025,4
TXN0002343,2024-09-21,6655.81,INR,NEFT ADOBE BILL/2409/343 Q2 - software exp! ref 6460,ADOBE,True,18%,TRUE,Software,0,5586.630717492717,5
TXN0002344,2024-09-21,12500.54,INR, / CARD Bescom BILL/2409/344 FY24 - utilities exp,Bescom,True,18%,TRUE,Utilities,0,9474.374432627219,5
TXN0002345,2024-09-21,5322.92,INR,UPI ROC FEES RCPT/2409/345 Q1 - exempt services exp,ROC FEES,False,exempt,FALSE,Exempt Services,0,3341.3702323967173,5
TXN0002346,2024-09-21,6071.7,INR,#UPI IKEA TAXINV/2409/346 GST - office supplies exp,IKEA,True,12%,TRUE,Office Supplies,0,5390.286569596393,5
TXN0002347,2024-09-21,6655.0,INR,UPI Staples BILL/2409/347 Q2 - office supplies exp- ref 9773,Staples,True,12%,TRUE,Office Supplies,0,5069.066938421126,5
TXN0002348,2024-09-21,17255.26,INR,IMPS JIOFIBER BILL/2409/348 FY24 - utilities exp,JIOFIBER,True,18%,TRUE,Utilities,0,12613.214389578983,5
TXN0002349,2024-09-21,69691.64,INR,UPI Indiqube INV/2409/349 FY25 - rent exp* ref 4038,Indiqube,True,18%,TRUE,Rent,0,59619.686614136146,5
TXN0002350,2024-09-21,15159.97,INR,RTGS BES.com RCPT/2409/350 ADV - utilities exp,BES.com,True,18%,TRUE,Utilities,0,11652.544011136415,5
TXN0002351,2024-09-21,18457.69,INR,*NEFT AIR.tel INV/2409/351 ADV - utilities exp- ref 4670,AIR.tel,True,18%,TRUE,Utilities,0,16331.27017571628,5
TXN0002352,2024-09-21,27197.23,INR, rtgs wipro taxinv/2409/352 subs - it services exp  ref 2544,WIPRO,True,18%,TRUE,IT Services,0,23100.25221776047,5
TXN0002353,2024-09-21,4777.04,INR,!UPI OFFICE DEPOT RCPT/2409/353 FY25 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,4082.8670399761286,5
TXN0002354,2024-09-22,89187.38,INR,!RTGS AWF.is TAXINV/2409/354 Q1 - rent exp,AWF.is,True,18%,TRUE,Rent,0,61603.82311375902,6
TXN0002355,2024-09-22,69320.14,INR,!auto-debit awfis india pvt ltd rcpt/2409/355 rent - rent exp,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0,62177.08213913147,6
TXN0002356,2024-09-22,2177.17,INR,neft kfc inv/2409/356 subs - meals exp,Kfc,True,5%,FALSE,Meals,0,1787.2389455269135,6
TXN0002357,2024-09-22,12575.89,INR,auto-debit microsoft inv/2409/357 subs - software exp,MICROSOFT,True,18%,TRUE,Software,0,9689.192905386006,6
TXN0002358,2024-09-22,121496.24,INR,NEFT INDIQUBE Pvt Ltd BILL/2409/358 FY24 - rent exp,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0,98590.68477131572,6
TXN0002359,2024-09-22,21449.19,INR,auto-debit upgrad india pvt ltd bill/2409/359 tds - training exp,UPGRAD INDIA PVT LTD,True,18%,unknown,Training,0,14111.447440389573,6
TXN0002360,2024-09-22,4733.55,INR,imps office depot bill/2409/360 q1 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,3941.5902812627473,6
TXN0002361,2024-09-22,5817.55,INR,auto-debit canva taxinv/2409/361 subs - software exp,Canva,True,18%,TRUE,Software,0,4174.966382606031,6
