transaction_id,transaction_date,hsn_sac_code,code_type,taxable_amount,gst_slab,gst_amount,itc_eligible,business_type
TXNHSN0751,2025-06-17,3004,HSN,1190,12,142.8,False,goods
TXNSAC0752,2025-06-17,9973,SAC,45600,18,8208.0,True,services
TXNSAC0753,2025-06-17,9983,SAC,81250,18,14625.0,True,services
TXNHSN0754,2025-06-17,2106,HSN,9250,5,462.5,False,goods
TXNSAC0755,2025-06-17,9997,SAC,49250,18,8865.0,True,services
TXNHSN0756,2025-06-17,8471,HSN,72500,18,13050.0,True,goods
TXNSAC0757,2025-06-17,9983,SAC,69800,18,12564.0,True,services
TXNHSN0758,2025-06-17,9403,HSN,35250,18,6345.0,True,goods
TXNSAC0759,2025-06-17,9965,SAC,1775,5,88.75,False,services
TXNSAC0760,2025-06-17,9985,SAC,25350,18,4563.0,True,services
TXNHSN0761,2025-06-18,3004,HSN,980,12,117.6,False,goods
TXNSAC0762,2025-06-18,9973,SAC,41850,18,7533.0,True,services
TXNSAC0763,2025-06-18,9983,SAC,73500,18,13230.0,True,services
TXNHSN0764,2025-06-18,2106,HSN,8125,5,406.25,False,goods
TXNSAC0765,2025-06-18,9997,SAC,56800,18,10224.0,True,services
TXNHSN0766,2025-06-18,8471,HSN,64250,18,11565.0,True,goods
TXNSAC0767,2025-06-18,9983,SAC,87250,18,15705.0,True,services
TXNHSN0768,2025-06-18,9403,HSN,33800,18,6084.0,True,goods
TXNSAC0769,2025-06-18,9965,SAC,1950,5,97.5,False,services
TXNSAC0770,2025-06-18,9985,SAC,27250,18,4905.0,True,services
TXNHSN0771,2025-06-19,3004,HSN,1150,12,138.0,False,goods
TXNSAC0772,2025-06-19,9973,SAC,46250,18,8325.0,True,services
TXNSAC0773,2025-06-19,9983,SAC,60500,18,10890.0,True,services
TXNHSN0774,2025-06-19,2106,HSN,8950,5,447.5,False,goods
TXNSAC0775,2025-06-19,9997,SAC,54800,18,9864.0,True,services
TXNHSN0776,2025-06-19,8471,HSN,71250,18,12825.0,True,goods
TXNSAC0777,2025-06-19,9983,SAC,92500,18,16650.0,True,services
TXNHSN0778,2025-06-19,9403,HSN,36250,18,6525.0,True,goods
TXNSAC0779,2025-06-19,9965,SAC,1825,5,91.25,False,services
TXNSAC0780,2025-06-19,9985,SAC,28600,18,5148.0,True,services
TXNHSN0781,2025-06-20,3004,HSN,1080,12,129.6,False,goods
TXNSAC0782,2025-06-20,9973,SAC,43250,18,7785.0,True,services
TXNSAC0783,2025-06-20,9983,SAC,78500,18,14130.0,True,services
TXNHSN0784,2025-06-20,2106,HSN,7725,5,386.25,False,goods
TXNSAC0785,2025-06-20,9997,SAC,52250,18,9405.0,True,services
TXNHSN0786,2025-06-20,8471,HSN,66800,18,12024.0,True,goods
TXNSAC0787,2025-06-20,9983,SAC,84250,18,15165.0,True,services
TXNHSN0788,2025-06-20,9403,HSN,31800,18,5724.0,True,goods
TXNSAC0789,2025-06-20,9965,SAC,1900,5,95.0,False,services
TXNSAC0790,2025-06-20,9985,SAC,26400,18,4752.0,True,services
TXNHSN0791,2025-06-21,3004,HSN,995,12,119.4,False,goods
TXNSAC0792,2025-06-21,9973,SAC,44800,18,8064.0,True,services
TXNSAC0793,2025-06-21,9983,SAC,61250,18,11025.0,True,services
TXNHSN0794,2025-06-21,2106,HSN,8560,5,428.0,False,goods
TXNSAC0795,2025-06-21,9997,SAC,57500,18,10350.0,True,services
TXNHSN0796,2025-06-21,8471,HSN,69250,18,12465.0,True,goods
TXNSAC0797,2025-06-21,9983,SAC,75250,18,13545.0,True,services
TXNHSN0798,2025-06-21,9403,HSN,33500,18,6030.0,True,goods
TXNSAC0799,2025-06-21,9965,SAC,2050,5,102.5,False,services
TXNSAC0800,2025-06-21,9985,SAC,27950,18,5031.0,True,services
TXNHSN0801,2025-06-22,3004,HSN,1240,12,148.8,False,goods
TXNSAC0802,2025-06-22,9973,SAC,47250,18,8505.0,True,services
TXNSAC0803,2025-06-22,9983,SAC,69800,18,12564.0,True,services
TXNHSN0804,2025-06-22,2106,HSN,9325,5,466.25,False,goods
TXNSAC0805,2025-06-22,9997,SAC,59250,18,10665.0,True,services
TXNHSN0806,2025-06-22,8471,HSN,72500,18,13050.0,True,goods
TXNSAC0807,2025-06-22,9983,SAC,86500,18,15570.0,True,services
TXNHSN0808,2025-06-22,9403,HSN,34250,18,6165.0,True,goods
TXNSAC0809,2025-06-22,9965,SAC,2150,5,107.5,False,services
TXNSAC0810,2025-06-22,9985,SAC,28650,18,5157.0,True,services
TXNHSN0811,2025-06-23,3004,HSN,980,12,117.6,False,goods
TXNSAC0812,2025-06-23,9973,SAC,48800,18,8784.0,True,services
TXNSAC0813,2025-06-23,9983,SAC,63250,18,11385.0,True,services
TXNHSN0814,2025-06-23,2106,HSN,8725,5,436.25,False,goods
TXNSAC0815,2025-06-23,9997,SAC,61500,18,11070.0,True,services
TXNHSN0816,2025-06-23,8471,HSN,74250,18,13365.0,True,goods
TXNSAC0817,2025-06-23,9983,SAC,91800,18,16524.0,True,services
TXNHSN0818,2025-06-23,9403,HSN,36500,18,6570.0,True,goods
TXNSAC0819,2025-06-23,9965,SAC,2250,5,112.5,False,services
TXNSAC0820,2025-06-23,9985,SAC,29500,18,5310.0,True,services
TXNHSN0821,2025-06-24,3004,HSN,1015,12,121.8,False,goods
TXNSAC0822,2025-06-24,9973,SAC,46250,18,8325.0,True,services
TXNSAC0823,2025-06-24,9983,SAC,65250,18,11745.0,True,services
TXNHSN0824,2025-06-24,2106,HSN,8960,5,448.0,False,goods
TXNSAC0825,2025-06-24,9997,SAC,53850,18,9693.0,True,services
TXNHSN0826,2025-06-24,8471,HSN,66500,18,11970.0,True,goods
TXNSAC0827,2025-06-24,9983,SAC,73800,18,13284.0,True,services
TXNHSN0828,2025-06-24,9403,HSN,32950,18,5931.0,True,goods
TXNSAC0829,2025-06-24,9965,SAC,1950,5,97.5,False,services
TXNSAC0830,2025-06-24,9985,SAC,28350,18,5103.0,True,services
TXNHSN0831,2025-06-25,3004,HSN,1060,12,127.2,False,goods
TXNSAC0832,2025-06-25,9973,SAC,47850,18,8613.0,True,services
TXNSAC0833,2025-06-25,9983,SAC,68250,18,12285.0,True,services
TXNHSN0834,2025-06-25,2106,HSN,9225,5,461.25,False,goods
TXNSAC0835,2025-06-25,9997,SAC,59850,18,10773.0,True,services
TXNHSN0836,2025-06-25,8471,HSN,71500,18,12870.0,True,goods
TXNSAC0837,2025-06-25,9983,SAC,89500,18,16110.0,True,services
TXNHSN0838,2025-06-25,9403,HSN,34500,18,6210.0,True,goods
TXNSAC0839,2025-06-25,9965,SAC,2100,5,105.0,False,services
TXNSAC0840,2025-06-25,9985,SAC,27650,18,4977.0,True,services
TXNHSN0841,2025-06-26,3004,HSN,1120,12,134.4,False,goods
TXNSAC0842,2025-06-26,9973,SAC,48650,18,8757.0,True,services
TXNSAC0843,2025-06-26,9983,SAC,64250,18,11565.0,True,services
TXNHSN0844,2025-06-26,2106,HSN,9050,5,452.5,False,goods
TXNSAC0845,2025-06-26,9997,SAC,58250,18,10485.0,True,services
TXNHSN0846,2025-06-26,8471,HSN,69500,18,12510.0,True,goods
TXNSAC0847,2025-06-26,9983,SAC,75800,18,13644.0,True,services
TXNHSN0848,2025-06-26,9403,HSN,33250,18,5985.0,True,goods
TXNSAC0849,2025-06-26,9965,SAC,2200,5,110.0,False,services
TXNSAC0850,2025-06-26,9985,SAC,29150,18,5247.0,True,services
TXNHSN0851,2025-06-27,3004,HSN,980,12,117.6,False,goods
TXNSAC0852,2025-06-27,9973,SAC,47250,18,8505.0,True,services
TXNSAC0853,2025-06-27,9983,SAC,67250,18,12105.0,True,services
TXNHSN0854,2025-06-27,2106,HSN,9180,5,459.0,False,goods
TXNSAC0855,2025-06-27,9997,SAC,60500,18,10890.0,True,services
TXNHSN0856,2025-06-27,8471,HSN,73250,18,13185.0,True,goods
TXNSAC0857,2025-06-27,9983,SAC,88250,18,15885.0,True,services
TXNHSN0858,2025-06-27,9403,HSN,35250,18,6345.0,True,goods
TXNSAC0859,2025-06-27,9965,SAC,2300,5,115.0,False,services
TXNSAC0860,2025-06-27,9985,SAC,30500,18,5490.0,True,services
TXNHSN0861,2025-06-28,3004,HSN,1040,12,124.8,False,goods
TXNSAC0862,2025-06-28,9973,SAC,49850,18,8973.0,True,services
TXNSAC0863,2025-06-28,9983,SAC,69250,18,12465.0,True,services
TXNHSN0864,2025-06-28,2106,HSN,9425,5,471.25,False,goods
TXNSAC0865,2025-06-28,9997,SAC,61850,18,11133.0,True,services
TXNHSN0866,2025-06-28,8471,HSN,74800,18,13464.0,True,goods
TXNSAC0867,2025-06-28,9983,SAC,90250,18,16245.0,True,services
TXNHSN0868,2025-06-28,9403,HSN,36500,18,6570.0,True,goods
TXNSAC0869,2025-06-28,9965,SAC,2400,5,120.0,False,services
TXNSAC0870,2025-06-28,9985,SAC,31950,18,5751.0,True,services
TXNHSN0871,2025-06-29,3004,HSN,1105,12,132.6,False,goods
TXNSAC0872,2025-06-29,9973,SAC,51250,18,9225.0,True,services
TXNSAC0873,2025-06-29,9983,SAC,71500,18,12870.0,True,services
TXNHSN0874,2025-06-29,2106,HSN,9680,5,484.0,False,goods
TXNSAC0875,2025-06-29,9997,SAC,63250,18,11385.0,True,services
TXNHSN0876,2025-06-29,8471,HSN,76250,18,13725.0,True,goods
TXNSAC0877,2025-06-29,9983,SAC,92800,18,16704.0,True,services
TXNHSN0878,2025-06-29,9403,HSN,37850,18,6813.0,True,goods
TXNSAC0879,2025-06-29,9965,SAC,2525,5,126.25,False,services
TXNSAC0880,2025-06-29,9985,SAC,33450,18,6021.0,True,services
TXNHSN0881,2025-06-30,3004,HSN,1185,12,142.2,False,goods
TXNSAC0882,2025-06-30,9973,SAC,52850,18,9513.0,True,services
TXNSAC0883,2025-06-30,9983,SAC,73850,18,13293.0,True,services
TXNHSN0884,2025-06-30,2106,HSN,9850,5,492.5,False,goods
TXNSAC0885,2025-06-30,9997,SAC,64500,18,11610.0,True,services
TXNHSN0886,2025-06-30,8471,HSN,77800,18,14004.0,True,goods
TXNSAC0887,2025-06-30,9983,SAC,94850,18,17073.0,True,services
TXNHSN0888,2025-06-30,9403,HSN,39250,18,7065.0,True,goods
TXNSAC0889,2025-06-30,9965,SAC,2650,5,132.5,False,services
TXNSAC0890,2025-06-30,9985,SAC,34900,18,6282.0,True,services
TXNHSN0891,2025-07-01,3004,HSN,1220,12,146.4,False,goods
TXNSAC0892,2025-07-01,9973,SAC,54500,18,9810.0,True,services
TXNSAC0893,2025-07-01,9983,SAC,76250,18,13725.0,True,services
TXNHSN0894,2025-07-01,2106,HSN,10050,5,502.5,False,goods
TXNSAC0895,2025-07-01,9997,SAC,66250,18,11925.0,True,services
TXNHSN0896,2025-07-01,8471,HSN,79500,18,14310.0,True,goods
TXNSAC0897,2025-07-01,9983,SAC,96500,18,17370.0,True,services
TXNHSN0898,2025-07-01,9403,HSN,40500,18,7290.0,True,goods
TXNSAC0899,2025-07-01,9965,SAC,2780,5,139.0,False,services
TXNSAC0900,2025-07-01,9985,SAC,36500,18,6570.0,True,services
TXNHSN0901,2025-07-02,8471,HSN,48500,18,8730.0,True,goods
TXNSAC0902,2025-07-02,9983,SAC,125000,18,22500.0,True,services
TXNHSN0903,2025-07-02,2106,HSN,8200,5,410.0,False,goods
TXNSAC0904,2025-07-02,9965,SAC,1450,5,72.5,False,services
TXNSAC0905,2025-07-02,9983,SAC,63500,18,11430.0,True,services
TXNHSN0906,2025-07-02,9403,HSN,27500,18,4950.0,True,goods
TXNSAC0907,2025-07-02,9983,SAC,98000,18,17640.0,True,services
TXNHSN0908,2025-07-02,3004,HSN,1320,12,158.4,False,goods
TXNSAC0909,2025-07-02,9973,SAC,45000,18,8100.0,True,services
TXNSAC0910,2025-07-02,9985,SAC,18750,18,3375.0,True,services
TXNHSN0911,2025-07-03,8703,HSN,1450000,28,406000.0,False,goods
TXNSAC0912,2025-07-03,9983,SAC,72000,18,12960.0,True,services
TXNHSN0913,2025-07-03,2106,HSN,3650,5,182.5,False,goods
TXNSAC0914,2025-07-03,9965,SAC,2200,5,110.0,False,services
TXNSAC0915,2025-07-03,9997,SAC,54000,18,9720.0,True,services
TXNHSN0916,2025-07-03,8471,HSN,61500,18,11070.0,True,goods
TXNSAC0917,2025-07-03,9983,SAC,88000,18,15840.0,True,services
TXNHSN0918,2025-07-03,9403,HSN,42500,18,7650.0,True,goods
TXNSAC0919,2025-07-03,9973,SAC,36000,18,6480.0,True,services
TXNSAC0920,2025-07-03,9983,SAC,51000,18,9180.0,True,services
TXNHSN0921,2025-07-04,3004,HSN,950,12,114.0,False,goods
TXNSAC0922,2025-07-04,9965,SAC,1875,5,93.75,False,services
TXNSAC0923,2025-07-04,9985,SAC,26500,18,4770.0,True,services
TXNHSN0924,2025-07-04,2106,HSN,11250,5,562.5,False,goods
TXNSAC0925,2025-07-04,9983,SAC,74500,18,13410.0,True,services
TXNHSN0926,2025-07-04,8471,HSN,38900,18,7002.0,True,goods
TXNSAC0927,2025-07-04,9997,SAC,41500,18,7470.0,True,services
TXNHSN0928,2025-07-04,9403,HSN,58250,18,10485.0,True,goods
TXNSAC0929,2025-07-04,9983,SAC,93500,18,16830.0,True,services
TXNSAC0930,2025-07-04,9965,SAC,1725,5,86.25,False,services
TXNHSN0931,2025-07-05,3004,HSN,1825,12,219.0,False,goods
TXNSAC0932,2025-07-05,9973,SAC,29800,18,5364.0,True,services
TXNSAC0933,2025-07-05,9983,SAC,115000,18,20700.0,True,services
TXNHSN0934,2025-07-05,2106,HSN,6350,5,317.5,False,goods
TXNSAC0935,2025-07-05,9997,SAC,58500,18,10530.0,True,services
TXNHSN0936,2025-07-05,8471,HSN,72500,18,13050.0,True,goods
TXNSAC0937,2025-07-05,9983,SAC,45200,18,8136.0,True,services
TXNHSN0938,2025-07-05,9403,HSN,39800,18,7164.0,True,goods
TXNSAC0939,2025-07-05,9965,SAC,1950,5,97.5,False,services
TXNSAC0940,2025-07-05,9985,SAC,22350,18,4023.0,True,services
TXNHSN0941,2025-07-06,3004,HSN,1140,12,136.8,False,goods
TXNSAC0942,2025-07-06,9973,SAC,41250,18,7425.0,True,services
TXNSAC0943,2025-07-06,9983,SAC,66500,18,11970.0,True,services
TXNHSN0944,2025-07-06,2106,HSN,4890,5,244.5,False,goods
TXNSAC0945,2025-07-06,9997,SAC,50500,18,9090.0,True,services
TXNHSN0946,2025-07-06,8471,HSN,57800,18,10404.0,True,goods
TXNSAC0947,2025-07-06,9983,SAC,72800,18,13104.0,True,services
TXNHSN0948,2025-07-06,9403,HSN,31250,18,5625.0,True,goods
TXNSAC0949,2025-07-06,9965,SAC,1675,5,83.75,False,services
TXNSAC0950,2025-07-06,9985,SAC,29400,18,5292.0,True,services
TXNHSN0951,2025-07-07,3004,HSN,1475,12,177.0,False,goods
TXNSAC0952,2025-07-07,9973,SAC,38250,18,6885.0,True,services
TXNSAC0953,2025-07-07,9983,SAC,51200,18,9216.0,True,services
TXNHSN0954,2025-07-07,2106,HSN,9250,5,462.5,False,goods
TXNSAC0955,2025-07-07,9997,SAC,47250,18,8505.0,True,services
TXNHSN0956,2025-07-07,8471,HSN,83500,18,15030.0,True,goods
TXNSAC0957,2025-07-07,9983,SAC,90500,18,16290.0,True,services
TXNHSN0958,2025-07-07,9403,HSN,26750,18,4815.0,True,goods
TXNSAC0959,2025-07-07,9965,SAC,1890,5,94.5,False,services
TXNSAC0960,2025-07-07,9985,SAC,31800,18,5724.0,True,services
TXNHSN0961,2025-07-08,3004,HSN,890,12,106.8,False,goods
TXNSAC0962,2025-07-08,9973,SAC,43800,18,7884.0,True,services
TXNSAC0963,2025-07-08,9983,SAC,74800,18,13464.0,True,services
TXNHSN0964,2025-07-08,2106,HSN,5750,5,287.5,False,goods
TXNSAC0965,2025-07-08,9997,SAC,52500,18,9450.0,True,services
TXNHSN0966,2025-07-08,8471,HSN,69200,18,12456.0,True,goods
TXNSAC0967,2025-07-08,9983,SAC,63250,18,11385.0,True,services
TXNHSN0968,2025-07-08,9403,HSN,45200,18,8136.0,True,goods
TXNSAC0969,2025-07-08,9965,SAC,2100,5,105.0,False,services
TXNSAC0970,2025-07-08,9985,SAC,28750,18,5175.0,True,services
TXNHSN0971,2025-07-09,3004,HSN,1625,12,195.0,False,goods
TXNSAC0972,2025-07-09,9973,SAC,40250,18,7245.0,True,services
TXNSAC0973,2025-07-09,9983,SAC,55800,18,10044.0,True,services
TXNHSN0974,2025-07-09,2106,HSN,8150,5,407.5,False,goods
TXNSAC0975,2025-07-09,9997,SAC,61500,18,11070.0,True,services
TXNHSN0976,2025-07-09,8471,HSN,51200,18,9216.0,True,goods
TXNSAC0977,2025-07-09,9983,SAC,97800,18,17604.0,True,services
TXNHSN0978,2025-07-09,9403,HSN,33500,18,6030.0,True,goods
TXNSAC0979,2025-07-09,9965,SAC,1750,5,87.5,False,services
TXNSAC0980,2025-07-09,9985,SAC,24500,18,4410.0,True,services
TXNHSN0981,2025-07-10,3004,HSN,1320,12,158.4,False,goods
TXNSAC0982,2025-07-10,9973,SAC,37250,18,6705.0,True,services
TXNSAC0983,2025-07-10,9983,SAC,82500,18,14850.0,True,services
TXNHSN0984,2025-07-10,2106,HSN,6980,5,349.0,False,goods
TXNSAC0985,2025-07-10,9997,SAC,48750,18,8775.0,True,services
TXNHSN0986,2025-07-10,8471,HSN,74500,18,13410.0,True,goods
TXNSAC0987,2025-07-10,9983,SAC,66800,18,12024.0,True,services
TXNHSN0988,2025-07-10,9403,HSN,29800,18,5364.0,True,goods
TXNSAC0989,2025-07-10,9965,SAC,1600,5,80.0,False,services
TXNSAC0990,2025-07-10,9985,SAC,31250,18,5625.0,True,services
TXNHSN0991,2025-07-11,3004,HSN,1050,12,126.0,False,goods
TXNSAC0992,2025-07-11,9973,SAC,42800,18,7704.0,True,services
TXNSAC0993,2025-07-11,9983,SAC,59250,18,10665.0,True,services
TXNHSN0994,2025-07-11,2106,HSN,9320,5,466.0,False,goods
TXNSAC0995,2025-07-11,9997,SAC,53250,18,9585.0,True,services
TXNHSN0996,2025-07-11,8471,HSN,48600,18,8748.0,True,goods
TXNSAC0997,2025-07-11,9983,SAC,71250,18,12825.0,True,services
TXNHSN0998,2025-07-11,9403,HSN,36250,18,6525.0,True,goods
TXNSAC0999,2025-07-11,9965,SAC,1850,5,92.5,False,services
TXNSAC1000,2025-07-11,9985,SAC,26800,18,4824.0,True,services
